1708,spindle,錘,"spindle, metal, gold, droop, drop, silage, walking cane, stick, one, floor"
1709,ride,乗,"ride, wheat, cereal, silage"
1710,surplus,剰,"surplus, ride, wheat, cereal, silage, sword, sabre, saber"
1711,now,今,"now, meeting, umbrella, one, 7"
1712,include,含,"include, now, clock, mouth"
1714,versify,吟,"versify, mouth, now, clock"
1715,wish,念,"wish, now, clock, heart"
1717,harp,琴,"harp, king, jewel, ball, now, clock, king2, jewel2, ball2"
1718,shade,陰,"shade, pinnacle, parthenon, acropolis, now, clock, rising cloud, two, elbow, wall"
1719,beforehand,予,"beforehand, halberd with stroke missing"
1720,preface,序,"preface, cave, beforehand"
1721,deposit,預,"deposit, beforehand, head, page, one, ceiling, drop, shellfish, clam, oyster, eye, animal legs, eight"
1722,plains,野,"plains, computer, beforehand"
1723,concurrently,兼,"concurrently, animal horns, rake, stick, stick2"
1724,dislike,嫌,"dislike, woman, concurrently, animal horns, rake"
1725,sickle,鎌,"sickle, metal, gold, concurrently, animal horns, rake"
1726,self-effacing,謙,"self-effacing, say, words, keitai, mouth, concurrently, animal horns, rake"
1727,bargain,廉,"bargain, cave, concurrently, animal horns, rake"
1728,west,西,"west, one, four"
1729,value,価,"value, person, old west"
1730,need,要,"need, old west, woman"
1731,loins,腰,"loins, moon, month, flesh, part of the body, need, old west, woman"
1732,ballot,票,"ballot, old west, altar, show, two, small"
1733,drift,漂,"drift, water, water droplets, water pistol, ballot, old west, altar, show, two, small"
1734,signpost,標,"signpost, tree, wood, ballot, old west, altar, show, two, small"
1735,chestnut,栗,"chestnut, old west, tree, wood"
1737,transition,遷,"transition, old west, large, St. Bernard, snake, self, road"
1738,capsize,覆,"capsize, old west, restore, Nelson, column, going, line, fold back, double back, reclining, lying down, sun, day, walking legs"
1739,smoke,煙,"smoke, hearth fire, old west, soil, dirt, ground"
1740,south,南,"south, ten, needle, belt, happiness, ten, needle, stand up, vase, ten2, needle2"
1741,camphor tree,楠,"camphor tree, tree, wood, south, ten, needle, belt, happiness, ten, needle, stand up, vase, ten2, needle2"
1742,offering,献,"offering, south, ten, needle, belt, happiness, ten, needle, stand up, vase, chihuahua, dog, large, drop, ten2, needle2"
1743,gates,門,gates
1744,question,問,"question, gates, mouth"
1745,review,閲,"review, gates, devil, horns, elder brother, teenager, mouth, human legs"
1746,clique,閥,"clique, gates, fell, person, fiesta"
1747,interval,間,"interval, gates, sun, day"
1749,simplicity,簡,"simplicity, bamboo, interval, gates, sun, day"
1750,open,開,"open, gates, two hands"
1751,closed,閉,"closed, gates, genie"
1752,tower,閣,"tower, gates, each, walking legs, mouth"
1753,leisure,閑,"leisure, gates, tree, wood"
1754,hear,聞,"hear, gates, ear"
1755,wet,潤,"wet, water, water droplets, water pistol, intercalate, gates, king, jewel, ball"
1756,column,欄,"column, tree, wood, gates, east, tree, wood, sun, day, tree2, wood2"
1757,fight,闘,"fight, gates, beans, table, one, mouth, glue"
1758,godown,倉,"godown, meeting, single gate, umbrella, stable door, mouth"
1759,genesis,創,"genesis, godown, meeting, single gate, umbrella, stable door, mouth, sword, sabre, saber"
1760,un-,非,"un-, jail cell, prison bars"
1761,haiku,俳,"haiku, person, un-, jail cell, prison bars"
1762,repudiate,排,"repudiate, finger, fingers, un-, jail cell, prison bars"
1763,sad,悲,"sad, un-, jail cell, prison bars, heart"
1764,guilt,罪,"guilt, eye, cross-eyed, net, un-, jail cell, prison bars"
1765,comrade,輩,"comrade, un-, jail cell, prison bars, car"
1766,front door,扉,"front door, door, one, ceiling, flag, un-, jail cell, prison bars"
1767,marquis,侯,"marquis, person, key, dart, drop, heavens"
1769,climate,候,"climate, marquis, person, stick, fred astaire, key, dart, drop, heavens"
1770,decide,決,"decide, water, water droplets, water pistol, guillotine, key, St. Bernard"
1771,cheerful,快,"cheerful, Freud, state of mind, guillotine, key, St. Bernard"
1772,admirable,偉,"admirable, person, locket, stick, key, mouth, monocle, sunglasses with one lens missing"
1773,difference,違,"difference, locket, stick, key, mouth, monocle, sunglasses with one lens missing, road"
1774,horizontal,緯,"horizontal, thread, spiderman, locket, stick, key, mouth, monocle, sunglasses with one lens missing"
1775,defense,衛,"defence, boulevard, going, locket, stick, key, mouth, monocle, sunglasses with one lens missing"
1776,Korea,韓,"korea, mist, ten, needle, early, sun, day, locket, stick, key, mouth, monocle, sunglasses with one lens missing, ten2, needle2"
1777,dry,干,"dry, clothesline"
1778,liver,肝,"liver, moon, month, flesh, part of the body, dry, clothesline"
1779,publish,刊,"publish, dry, clothesline, sword, sabre, saber"
1780,sweat,汗,"sweat, water, water droplets, water pistol, dry, clothesline"
1781,flats,軒,"flats, car, dry, clothesline"
1782,beach,岸,"beach, mountain, cliff, dry, clothesline"
1783,tree trunk,幹,"tree trunk, mist, ten, needle, early, sun, day, umbrella, dry, clothesline, ten2, needle2"
1784,potato,芋,"potato, flowers, potato"
1785,eaves,宇,"eaves, house, potato"
1786,too much,余,"too much, umbrella, potato, small"
1787,exclude,除,"exclude, pinnacle, parthenon, acropolis, scales, too much, umbrella, potato, small"
1788,gradually,徐,"gradually, Nelson, column, going, line, scales, too much, umbrella, potato, small"
1789,confer,叙,"confer, scales, too much, umbrella, potato, small, crotch"
1790,route,途,"route, scales, too much, umbrella, potato, small, road"
1791,diagonal,斜,"diagonal, scales, too much, umbrella, potato, small, mmeasuring cup, big dipper, The Plough, drop, ten, needle"
1792,paint,塗,"paint, water, water droplets, water pistol, scales, too much, umbrella, potato, small, soil, dirt, ground"
1793,bundle,束,"bundle, Chaplin, tree, wood, mouth"
1794,trust,頼,"trust, bundle, Chaplin, tree, wood, mouth, head, page, one, ceiling, drop, shellfish, clam, oyster, eye, animal legs, eight"
1795,rapids,瀬,"rapids, water, water droplets, water pistol, trust, bundle, Chaplin, tree, wood, mouth, head, page, one, ceiling, drop, shellfish, clam, oyster, eye, animal legs, eight"
1796,imperial order,勅,"imperial order, bundle, Chaplin, tree, wood, mouth, power, muscle, arnold"
1797,alienate,疎,"alienate, zoo, critters, stop, footprint, bundle, Chaplin, tree, wood, mouth"
1799,quick,速,"quick, bundle, Chaplin, tree, wood, mouth, road"
1800,organize,整,"organise, bundle, Chaplin, tree, wood, mouth, taskmaster, correct, one, ceiling, stop, footprint"
1801,saber,剣,"sabre, saber, awl, fit, meeting, umbrella, mouth, person, sword, sabre, saber"
1802,precipitous,険,"precipitous, pinnacle, parthenon, acropolis, awl, fit, meeting, umbrella, mouth, person"
1803,examination,検,"examination, tree, wood, awl, fit, meeting, umbrella, mouth, person"
1804,frugal,倹,"frugal, person, awl, fit, meeting, umbrella, mouth, person, person2"
1805,heavy,重,"heavy, thousand, computer, rice field, brains, soil, dirt, ground"
1806,move,動,"move, heavy, thousand, ri, computer, power, muscle, arnold"
1808,meritorious deed,勲,"meritorious deed, move, heavy, thousand, ri, computer, power, muscle, arnold, oven-fire, barbecue"
1809,work,働,"work, person, move, heavy, thousand, ri, computer, power, muscle, arnold"
1810,species,種,"species, wheat, cereal, heavy, thousand, ri, computer"
1811,collide,衝,"collide, boulevard, going, heavy, thousand, ri, computer"
1812,fragrant,薫,"fragrant, flowers, heavy, thousand, ri, computer, oven-fire, barbecue"
1813,ill,病,"ill, sickness, hospital, third class, one, ceiling, inside"
1814,stupid,痴,"stupid, sickness, hospital, know, dart, drop, heavens, mouth"
1815,pox,痘,"pox, sickness, hospital, beans, table, one, mouth"
1816,symptoms,症,"symptoms, sickness, hospital, correct, one, ceiling, stop, footprint"
1819,rapidly,疾,"rapidly, sickness, hospital, dart, drop, heavens"
1821,diarrhea,痢,"diarrhea, sickness, hospital, profit, wheat, cereal, sword, sabre, saber"
1823,tired,疲,"exhausted, tired, sickness, hospital, pelt, branch, ten, needle, crotch, hook"
1824,epidemic,疫,"epidemic, sickness, hospital, cruise missile, missile, wind, crotch"
1825,pain,痛,"pain, sickness, hospital, pogo stick, chop-seal, hanko, utilise, utilize"
1826,mannerism,癖,"mannerism, sickness, hospital, ketchup, flag, mouth, spicy, stand up, vase, ten, needle"
1827,hide,匿,"hide, box, young, flowers, right, by one’s side, mouth"
1828,artisan,匠,"artisan, box, axe"
1829,doctor,医,"doctor, box, dart, drop, heavens"
1830,equal,匹,"equal, box, human legs"
1831,ward,区,"ward, box, sheaf"
1832,hinge,枢,"hinge, tree, wood, ward, box, sheaf"
1833,assault,殴,"assault, ward, box, sheaf, missile, cruise missile, wind, crotch"
1834,Europe,欧,"europe, ward, box, sheaf, lack, yawn"
1835,repress,抑,"repress, finger, fingers, stamp album, box, stamps"
1836,faceup,仰,"face up, person, stamp album, box, stamps"
1837,welcome,迎,"welcome, stamp album, box, stamps, road"
1838,ascend,登,"ascend, teepee, wigwam, beans, table, one, mouth"
1839,lucidity,澄,"lucidity, water, water droplets, water pistol, ascend, teepee, wigwam, beans, table, one, mouth"
1840,discharge,発,"discharge, teepee, wigwam, two, human legs"
1841,abolish,廃,"abolish, cave, dicharge, teepee, wigwam, two, human legs"
1842,colleague,僚,"colleague, person, pup tent, large, St. Bernard, sun, day, small, little"
1844,dormitory,寮,"dormitory, house, pup tent, large, St. Bernard, sun, day, small, little"
1845,heal,療,"heal, sickness, hospital, pup tent, large, St. Bernard, sun, day, small, little"
1846,carve,彫,"carve, circumference, running track, glass hood, earthenware jar, lidded crock, soil, dirt, ground, mouth, shape"
1847,shape,形,"shape, two hands, shape"
1848,shadow,影,"shadow, scenery, sun, day, capital, tall, top hat, mouth, small, little, shape"
1849,cedar,杉,"cedar, tree, wood, shape"
1850,coloring,彩,"coloring, claw, vulture, grab, tree, wood, shape"
1851,patent,彰,"patent, badge, vase, stand up, sunflower, early, sun, day, ten, needle, shape"
1852,lad,彦,"lad, vase, stand up, cliff, shape"
1853,face,顔,"face, lad, vase, stand up, cliff, shape, head, page, one, ceiling, drop, shellfish, clam, oyster, eye, animal legs, eight"
1854,ought,須,"ought, shape, head, page, one, ceiling, drop, shellfish, clam, oyster, eye, animal legs, eight"
1855,swell,膨,"swell, moon, month, flesh, part of the body, drum, samurai, beans, table, one, mouth, shape"
1856,visit,参,"nonplussed, visit, elbow, large, St. Bernard, shape"
1857,wretched,惨,"wretched, Freud, state of mind, nonplussed, visit, elbow, large, St. Bernard, shape"
1858,discipline,修,"discipline, person, stick, fred astaire, taskmaster, shape"
1859,rare,珍,"rare, king, jewel, ball, parasol, umbrella, shape"
1860,checkup,診,"check up, say, words, keitai, mouth, parasol, umbrella, shape"
1861,sentence,文,"sentence, plaid, kilt, Billy Connolly"
1862,vis-à-vis,対,"vis-a-vis, sentence, plaid, kilt, Billy Connolly, glue"
1863,family crest,紋,"family crest, thread, spiderman, sentence, plaid, kilt, Billy Connolly"
1864,mosquito,蚊,"mosquito, insect, sentence, sentence, plaid, kilt, Billy Connolly"
1866,adjusted,斉,"adjusted, sentence, plaid, kilt, Billy Connolly, two, fenceposts, cabers"
1867,dose,剤,"dose, adjust, adjusted, sentence, plaid, kilt, Billy Connolly, two, fenceposts, cabers, sword, sabre, saber"
1868,finish,済,"finish, water, water droplets, water pistol, adjust, adjusted, sentence, plaid, kilt, Billy Connolly, two, fenceposts, cabers"
1869,purification,斎,"purification, sentence, plaid, kilt, Billy Connolly, fenceposts, cabers, altar, show, two, small"
1870,solemn,粛,"solemn, rake, fenceposts, cabers, rice"
1871,bases,塁,"bases, rice field, brains, sparkler, soil, dirt, ground"
1872,music,楽,"music, white, dove, sparkler, tree, wood"
1873,medicine,薬,"medicine, flowers, music, white, dove, sparkler, tree, wood"
1874,ratio,率,"ratio, mysterious, question mark, top hat, cocoon, sparkler, ten, needle"
1875,astringent,渋,"astringent, water, water droplets, water pistol, stop, footprint, sparkler"
1876,vicarious,摂,"vicarious, finger, fingers, ear, sparkler"
1877,center,央,"center, large, St. Bernard, box body"
1878,England,英,"England, flowers, centre, center, large, St. Bernard"
1879,reflect,映,"reflect, sun, day, centre, center, large, St. Bernard"
1880,red,赤,"red, soil, dirt, ground, sword, dagger, small"
1881,pardon,赦,"pardon, red, taskmaster"
1882,unusual,変,"unusual, apple, walking legs"
1883,tracks,跡,"tracks, wooden leg, mouth, stop, footprint, apple"
1884,barbarian,蛮,"barbarian, apple, insect"
1885,romance,恋,"romance, apple, heart"
1886,gulf,湾,"gulf, water, water droplets, water pistol, apple, bow"
1887,yellow,黄,"yellow, salad, sprout, shoot, animal legs, eight"
1888,sideways,横,"sideways, tree, wood, yellow, salad, sprout, shoot, animal legs, eight"
1889,grasp,把,"grasp, finger, fingers, mosaic"
1890,color,色,"color, bound up, mosaic"
1891,discontinue,絶,"discontinue, thread, spiderman, colour, color, bound up, mosaic"
1892,glossy,艶,"glossy, bountiful, bend, beans, table, one, mouth, colour, color, bound up, mosaic"
1893,fertilizer,肥,"fertilizer, moon, month, flesh, part of the body, mosaic"
1894,sweet,甘,"sweet, wicker basket, picnic basket"
1895,navy blue,紺,"navy blue, thread, spiderman, sweet, wicker basket, picnic basket"
1896,so-and-so,某,"so-and-so, sweet, wicker basket, picnic basket, tree, wood"
1897,conspire,謀,"conspire, say, words, keitai, mouth, so-and-so, sweet, wicker basket, picnic basket, tree, wood"
1898,mediator,媒,"mediator, woman, so-and-so, sweet, wicker basket, picnic basket, tree, wood"
1899,deceit,欺,"deceit, bushel basket, hamper, animal legs, eight, lack, yawn"
1900,chess piece,棋,"chess piece, tree, wood, bushel basket, hamper, animal legs, eight"
1901,national flag,旗,"national flag, banner, compass, direction reclining, lying down, bushel basket, hamper, animal legs, eight"
1902,period,期,"period, bushel basket, hamper, animal legs, eight, moon, month, flesh, part of the body"
1903,Go,碁,"go, bushel basket, hamper, animal legs, eight, stone, rock"
1904,fundamentals,基,"fundamentals, bushel basket, hamper, animal legs, eight, soil, dirt, ground"
1905,tremendously,甚,"tremendously, bushel basket, hamper, equal, human legs"
1906,intuition,勘,"intuition, tremendously, bushel basket, hamper, equal, human legs, power, muscle, arnold"
1907,withstand,堪,"withstand, soil, dirt, ground, tremendously, bushel basket, hamper, equal, human legs"
1908,precious,貴,"precious, Takanohana, purse, in, one, floor, shellfish, clam, oyster, eye, animal legs, eight"
1909,bequeath,遺,"bequeath, precious, Takanohana, purse, in, one, floor, shellfish, clam, oyster, eye, animal legs, eight, road"
1910,dispatch,遣,"dispatch, purse, in, one, floor, maestro without baton, road"
1912,dance,舞,"dance, reclining, lying down, tub, sunglasses, dancing legs, ballerina, evening"
1913,nothingness,無,"nothingness, reclining, lying down, tub, oven-fire, barbecue"
1914,association,組,"association, thread, spiderman, shelf, my bookshelves"
1915,coarse,粗,"coarse, rice, shelf, my bookshelves"
1916,tariff,租,"tariff, wheat, cereal, shelf, my bookshelves"
1918,ancestor,祖,"ancestor, altar, shelf, my bookshelves"
1919,thwart,阻,"thwart, pinnacle, parthenon, acropolis, shelf, my bookshelves"
1920,investigate,査,"investigate, tree, wood, shelf, my bookshelves"
1921,help,助,"help, shelf, my bookshelves, power, muscle, arnold"
1922,best regards,宜,"best regards, house, shelf, my bookshelves"
1923,tatami mat,畳,"tatami mat, rice field, brains, crown, shelf, my bookshelves"
1924,row,並,row
1925,universal,普,"universal, row, sun, day"
1926,musical score,譜,"musical score, say, words, keitai, mouth, universal, row, sun, day"
1927,damp,湿,"damp, water, water droplets, water pistol, sun, day, row"
1928,appear,顕,"appear, sun, day, row, head, page, one, ceiling, drop, shellfish, clam, oyster, eye, animal legs, eight"
1929,slender,繊,"slender, thread, spiderman, Thanksgiving, harvest festival, ten, needle, fiesta, row"
1930,spirits,霊,"spirits, rain, weather, two, row"
1931,profession,業,"business, profession, upside down in a row, not yet, tree, wood"
1932,slap,撲,"slap, finger, fingers, upside down in a row, husband"
1933,me,僕,"me, person, upside down in a row, husband"
1934,together,共,"together, salad, animal legs, eight"
1935,submit,供,"submit, person, strung together, salad, animal legs, eight"
1936,uncommon,異,"uncommon, rice field, brains, strung together, salad, animal legs, eight"
1937,wing,翼,"wing, feathers, wings, uncommon, rice field, brains, strung together, salad, animal legs, eight"
1939,deluge,洪,"deluge, water, water droplets, water pistol, strung together, salad, animal legs, eight"
1940,harbor,港,"harbor, deluge, water, water droplets, water pistol, scene, strung together, salad, animal legs, eight, snake, self"
1941,outburst,暴,"outburst, sun, day, strung together, salad, animal legs, eight, grains of rice"
1942,bomb,爆,"bomb, fire, outburst, strung together, salad, animal legs, eight, grains of rice"
1943,respect,恭,"respect, strung together, salad, animal legs, eight, valentine"
1944,elect,選,"elect, southeast, snake, self, strung together, salad, animal legs, eight, road, snake2, self2"
1945,Mr.,殿,"Mr, flag, strung together, salad, animal legs, eight, cruise missile, missile, wind, crotch"
1946,well,井,well
1948,surround,囲,"surround, pent in, well"
1949,till,耕,"till, christmas tree, well"
1950,Asia,亜,"Asia, roman two, mouth"
1951,bad,悪,"bad, Asia, roman two, mouth, heart"
1952,circle,円,"circle, yen"
1953,angle,角,"angle, bound up, glass canopy, hood, walking cane, stick, two"
1954,contact,触,"contact, angle, bound up, glass canopy, hood, walking cane, stick, two, insect"
1955,unravel,解,"unravel, angle, bound up, glass canopy, hood, walking cane, stick, two, sword, dagger, cow"
1956,again,再,"again, king, jewel, ball, belt"
1957,lecture,講,"lecture, say, words, keitai, mouth, funnel, cone, celery, again"
1958,subscription,購,"subscription, shellfish, clam, oyster, eye, animal legs, eight, funnel, cone, celery, again"
1959,posture,構,"posture, tree, wood, funnel, cone, celery, again"
1960,gutter,溝,"gutter, water, water droplets, water pistol, funnel, cone, celery, again"
1961,argument,論,"argument, say, words, keitai, mouth, post-it note, meeting, scrapbook, glass canopy, hood, flowers"
1962,ethics,倫,"ethics, person, post-it note, meeting, scrapbook, glass canopy, hood, flowers"
1963,wheel,輪,"wheel, car, post-it note, meeting, scrapbook, glass canopy, hood, flowers"
1964,partial,偏,"partial, person, fishfinger, door, one, ceiling, flag, scrapbook, glass canopy, hood, flowers"
1965,everywhere,遍,"everywhere, fishfinger, door, one, ceiling, flag, scrapbook, glass canopy, hood, flowers, road"
1966,compilation,編,"compilation, thread, spiderman, fishfinger, door, one, ceiling, flag, scrapbook, glass canopy, hood, flowers"
1967,tome,冊,tome
1969,code,典,"code, bend, tool"
1970,family name,氏,"family name, drop, fishhook, fishhook2"
1971,paper,紙,"paper, thread, spiderman, family name"
1972,marriage,婚,"marriage, woman, dusk, family name, day"
1973,lower,低,"lower, person, calling card, family name, one, floor"
1974,resist,抵,"resist, finger, fingers, calling card, family name, one, floor"
1975,bottom,底,"bottom, cave, calling card, family name, one, floor"
1976,people,民,"people, mouth, family name"
1977,sleep,眠,"sleep, eye, people, mouth, family name"
1978,catch,捕,"catch, finger, fingers, dog-tag, arrowhead, screwdriver, utilize, utilise"
1980,bay,浦,"bay, water, water droplets, water pistol, dog-tag, arrowhead, screwdriver, utilize, utilise"
1981,bullrush,蒲,"bulrush, flowers, bay, water, water droplets, water pistol, dog-tag, arrowhead, screwdriver, utilize, utilise"
1982,shop,舗,"shop, cottage, little-thatch, umbrella, earthenware jar, lidded crock, soil, dirt, ground, mouth, dog-tag, arrowhead, screwdriver, utilize, utilise"
1983,supplement,補,"supplement, cloak, dog-tag, arrowhead, screwdriver, utilize, utilise"
1984,residence,邸,"residence, calling card, family name, one, floor, city walls"
1985,enclosure,郭,"enclosure, receive, tall, top hat, mouth, child, children, city walls"
1986,county,郡,"county, old boy, mop, mouth, city walls"
1987,outskirts,郊,"outskirts, mingle, top hat, father, city walls"
1988,section,部,"section, muzzle, vase, stand up, mouth, city walls"
1989,metropolis,都,"metropolis, someone, puppet, sooty, old man, sun, day, city walls"
1990,mail,郵,"mail, droop, silage, city walls"
1991,home country,邦,"home country, bushes, city walls"
1993,hometown,郷,"home town, cocoon, silver, city walls"
1994,echo,響,"echo, home town, cocoon, silver, city walls, sound, vase, stand up, sun, day, tongue wagging"
1995,son,郎,"son, halo, good, drop, silver, city walls"
1996,corridor,廊,"corridor, cave, son, halo, good, drop, silver, city walls"
1997,shield,盾,"shield, drag, ten, needle, eye"
1998,sequential,循,"sequential, Nelson, column, going, line, shield, drag, ten, needle, eye"
1999,faction,派,"faction, water, water droplets, water pistol, caveman, drag, person, rag"
2000,vein,脈,"vein, moon, month, flesh, part of the body, caveman, drag, person, rag"
2001,masses,衆,"masses, blood, drop, dish, Carol in rags person, rag, drop3"
2002,parcel post,逓,"parcel post, drag, cornstalk, belt, road"
2003,grade,段,"grade, staple gun, cruise missile, missile, wind, crotch"
2004,forge,鍛,"forge, metal, gold, grade, staple gun, cruise missile, missile, wind, crotch"
2005,empress,后,"empress, drag, one, ceiling, mouth"
2006,phantasm,幻,"phantasm, cocoon, clothes hanger, coat hanger"
2007,director,司,"director, clothes hanger, coat hanger, one, mouth"
2008,pay respects,伺,"pay respects, person, director, Ken Russel, clothes hanger, coat hanger, one, mouth"
2009,parts of speech,詞,"part of speech, say, words, keitai, mouth, director, Ken Russel, clothes hanger, coat hanger, one, mouth, mouth2"
2010,domesticate,飼,"domesticate, eat, food, umbrella, good, halo, drop, silver, director, Ken Russel, clothes hanger, coat hanger, one, mouth"
2011,heir,嗣,"heir, mouth, scrapbook, glass canopy, hood, flowers, director, Ken Russel, clothes hanger, coat hanger, one, mouth"
2012,boat,舟,boat
2013,liner,舶,"liner, boat, white, dove"
2014,navigate,航,"navigate, boat, whirlwind, top hat, wind"
2016,carrier,般,"carrier, boat, cruise missile, missile, wind, crotch"
2017,tray,盤,"tray, carrier, boat, cruise missile, missile, wind, crotch, dish"
2018,conveyor,搬,"conveyor, finger, fingers, carrier, boat, cruise missile, missile, wind, crotch"
2019,ship,船,"ship, boat, gully, eight, mouth"
2020,warship,艦,"warship, boat, oversee, retainer, slave, reclining, lying down, one, floor, dish"
2021,rowboat,艇,"rowboat, boat, courts, porter, drop, samurai, stretch"
2022,melon,瓜,"melon, claw, vulture, elbow"
2023,arc,弧,"arc, bow, melon, claw, vulture, elbow"
2024,orphan,孤,"orphan, child, melon, claw, vulture, elbow"
2025,cocoon,繭,"cocoon, flowers, hood, stick, thread, spiderman, insect"
2026,benefit,益,"benefit, animal horns, one, floor, animal legs, eight, dish"
2027,spare time,暇,"spare time, sun, day, hobby, staples, mouth, box, crotch, box2"
2028,spread,敷,"spread, arrowhead, rice field, brains, compass, direction, taskmaster"
2029,come,来,"come, not yet, animal horns"
2030,spirit,気,"spirit, landed fish, reclining, lying down, one, floor, fishhook, sheaf"
2031,vapor,汽,"vapor, water, water droplets, water pistol, landed fish, reclining, lying down, one, floor, fishhook"
2032,fly,飛,"fly, hook, propeller, measuring box, thousand, needles, propeller2"
2033,sink,沈,"sink, water, water droplets, water pistol, garter, crown, human legs"
2035,wife,妻,"wife, ten, needle, rake, woman"
2037,decline,衰,"decline, pathetic, stick, top hat, scarf, mouth"
2038,inmost,衷,"inmost, ten, needle, mouth, scarf"
2039,mask,面,"mask, hundred, one, ceiling, drop, pent in, eye"
2041,leather,革,"leather, flowers, car, mouth, ten, needle"
2042,shoes,靴,"shoes, leather, flowers, car, mouth, ten, needle, change, person, spoon, sitting on the ground"
2043,hegemony,覇,"hegemony, old west, leather, flowers, car, mouth, ten, needle, moon, month, flesh, part of the body"
2044,voice,声,"voice, samurai, flag, stick"
2046,give,呉,"give, mouth, chair, tool, animal legs"
2047,recreation,娯,"recreation, woman, give, mouth, chair, tool, animal legs"
2048,mistake,誤,"mistake, say, words, keitai, mouth, give, mouth, chair, tool, animal legs, mouth2"
2049,steam,蒸,"steam, flowers, helping hand, complete, water, one, floor, oven-fire, barbecue"
2050,acquiesce,承,"acquiesce, water, complete, three"
2051,bin,函,"bin, snare, sparkler, shovel"
2052,poles,極,"poles, decay, tree, wood, snare, mouth, crotch, one, floor"
2053,tusk,牙,tusk
2054,bud,芽,"bud, flowers, tusk"
2055,wicked,邪,"wicked, tusk, city walls"
2056,gracious,雅,"gracious, tusk, turkey"
2057,interpretation,釈,"explanation, animal tracks, drop, rice, shaku-hachi, flag, stick"
2058,turn,番,"turn, dice, animal tracks, drop, rice, rice field, brains"
2059,hearing,審,"hearing, house, dice, animal tracks, drop, rice, rice field, brains"
2060,flip,翻,"flip, dice, animal tracks, drop, rice, rice field, brains, feathers, wings"
2061,clan,藩,"clan, flowers, water, water droplets, water pistol, dice, animal tracks, drop, rice, rice field, brains"
2062,fur,毛,fur
2063,decrease,耗,"decrease, christmas tree, fur"
2064,tail,尾,"tail, flag, fur"
2065,home,宅,"home, house, lock of hair"
2066,consign,託,"consign, say, words, keitai, mouth, lock of hair"
2067,do,為,"do, so, strange building, tail feathers"
2068,falsehood,偽,"falsehood, person, do, so, strange building, tail feathers"
2070,long,長,"long, hair, hairpin, safety-pin"
2071,lengthen,張,"lengthen, bow, long"
2072,notebook,帳,"notebook, towel, long"
2073,dilate,脹,"dilate, moon, month, flesh, part of the body, long"
2074,hair of the head,髪,"hair of the head, hairstyle, hair, shape, friend"
2075,unfold,展,"unfold, flag, salad, hairpin, safety-pin"
2076,miss,喪,"miss, soil, dirt, ground, mouth, hairpin, safety-pin, mouth2"
2077,nest,巣,"nest, owl, fruit, rice field, brains, tree, wood"
2078,simple,単,"simple, owl, rice field, brains, ten, needle"
2079,war,戦,"war, simple, owl, rice field, brains, ten, needle, fiesta"
2080,Zen,禅,"zen, altar, simple, owl, rice field, brains, ten, needle"
2081,bullet,弾,"bullet, bow, simple, owl, rice field, brains, ten, needle"
2082,cherry tree,桜,"cherry tree, tree, wood, owl, woman"
2083,animal,獣,"animal, owl, rice field, brains, one, mouth, chihuahua, dog, large, drop"
2084,brain,脳,"brain, moon, month, flesh, part of the body, owl, villain, sheaf, shovel"
2085,trouble,悩,"trouble, Freud, state of mind, owl, villain, sheaf, shovel"
2086,stern,厳,"stern, owl, cliff, daring, spike, ear, taskmaster"
2087,chain,鎖,"chain, metal, gold, small, shellfish, clam, oyster, eye, animal legs, eight"
2088,raise,挙,"raise, owl, tool, hand"
2089,reputation,誉,"reputation, owl, tool, say, words, keitai, mouth"
2090,game hunting,猟,"game hunting, pack of wild dogs, anemometer, owl, wind, cornstalk"
2091,bird,鳥,"bird, white, dove, one, tail feathers"
2092,chirp,鳴,"chirp, mouth, bird"
2093,crane,鶴,"crane, turkey house, bird"
2094,crow,烏,"crow, drop, mouth, one, tail feathers"
2095,vine,蔦,"vine, flowers, bird"
2096,pigeon,鳩,"pigeon, nine, baseball, bird"
2097,chicken,鶏,"chicken, claw, vulture, husband, bird"
2098,island,島,"island, bird, mountain"
2099,warmth,暖,"warmth, sun, day, migrating ducks, claw, vulture, one, friend"
2100,beautiful woman,媛,"beautiful woman, woman, migrating ducks, claw, vulture, one, friend"
2101,abet,援,"abet, finger, fingers, migrating ducks, claw, vulture, one, friend"
2102,slacken,緩,"slacken, thread, spiderman, migrating ducks, claw, vulture, one, friend"
2103,belong,属,"belong, flag, gnats, drop, insect, belt"
2104,entrust,嘱,"entrust, mouth, belong, flag, gnats, drop, insect, belt"
2105,accidentally,偶,"accidentally, person, talking cricket, brains, insect, belt"
2106,interview,遇,"interview, talking cricket, brains, insect, belt, road"
2107,foolish,愚,"foolish, talking cricket, brains, insect, belt, heart"
2108,corner,隅,"corner, pinnacle, parthenon, acropolis, talking cricket, brains, insect, belt"
2109,inverted,逆,"inverted, mountain goat, horns, mountain, road"
2110,model,塑,"model, first day of the month, mountain goat, horns, mountain, moon, month, flesh, part of the body, soil, dirt, ground"
2112,Mount,岡,"mount, glass canopy, hood, mountain goat, horns, mountain"
2113,steel,鋼,"steel, metal, gold, mount"
2114,hawser,綱,"hawser, thread, spiderman, mount"
2115,sturdy,剛,"sturdy, mount, sword, sabre, saber"
2116,tin can,缶,"tin can, noon, sign of the horse, shovel"
2117,pottery,陶,"pottery, pinnacle, parthenon, acropolis, bound up, tin can, noon, sign of the horse, shovel"
